source_frame,source_cell,target_frame,target_cell,label
21,1,22,8,0
21,1,22,10,0
21,1,22,11,0
21,1,22,12,0
21,2,22,1,0
21,2,22,2,1
21,2,22,4,0
21,2,22,6,0
21,2,22,7,0
21,2,22,8,0
21,2,22,10,0
21,2,22,11,0
21,2,22,12,0
21,4,22,1,0
21,4,22,2,0
21,4,22,4,1
21,4,22,6,0
21,4,22,7,0
21,4,22,8,0
21,4,22,10,0
21,4,22,11,0
21,4,22,12,0
21,6,22,1,0
21,6,22,2,0
21,6,22,4,0
21,6,22,6,1
21,6,22,7,0
21,6,22,8,0
21,6,22,10,0
21,6,22,11,0
21,6,22,12,0
21,7,22,1,0
21,7,22,2,0
21,7,22,4,0
21,7,22,6,0
21,7,22,7,1
21,7,22,8,0
21,7,22,10,0
21,7,22,11,0
21,7,22,12,0
21,8,22,1,0
21,8,22,2,0
21,8,22,4,0
21,8,22,6,0
21,8,22,7,0
21,8,22,8,1
21,8,22,10,0
21,8,22,11,0
21,8,22,12,0
21,10,22,1,0
21,10,22,2,0
21,10,22,4,0
21,10,22,6,0
21,10,22,7,0
21,10,22,8,0
21,10,22,10,1
21,10,22,11,0
21,10,22,12,0
21,11,22,1,0
21,11,22,2,0
21,11,22,4,0
21,11,22,6,0
21,11,22,7,0
21,11,22,8,0
21,11,22,10,0
21,11,22,11,1
21,11,22,12,0
21,12,22,1,0
21,12,22,2,0
21,12,22,4,0
21,12,22,6,0
21,12,22,7,0
21,12,22,8,0
21,12,22,10,0
21,12,22,11,0
21,12,22,12,1
22,1,23,1,1
22,1,23,2,0
22,1,23,4,0
22,1,23,6,0
22,1,23,7,0
22,1,23,8,0
22,1,23,10,0
22,1,23,11,0
22,1,23,12,0
22,2,23,1,0
22,2,23,2,1
22,2,23,4,0
22,2,23,6,0
22,2,23,7,0
22,2,23,8,0
22,2,23,10,0
22,2,23,11,0
22,2,23,12,0
22,4,23,1,0
22,4,23,2,0
22,4,23,4,1
22,4,23,6,0
22,4,23,7,0
22,4,23,8,0
22,4,23,10,0
22,4,23,11,0
22,4,23,12,0
22,6,23,1,0
22,6,23,2,0
22,6,23,4,0
22,6,23,6,1
22,6,23,7,0
22,6,23,8,0
22,6,23,10,0
22,6,23,11,0
22,6,23,12,0
22,7,23,1,0
22,7,23,2,0
22,7,23,4,0
22,7,23,6,0
22,7,23,7,1
22,7,23,8,0
22,7,23,10,0
22,7,23,11,0
22,7,23,12,0
22,8,23,1,0
22,8,23,2,0
22,8,23,4,0
22,8,23,6,0
22,8,23,7,0
22,8,23,8,1
22,8,23,10,0
22,8,23,11,0
22,8,23,12,0
22,10,23,1,0
22,10,23,2,0
22,10,23,4,0
22,10,23,6,0
22,10,23,7,0
22,10,23,8,0
22,10,23,10,1
22,10,23,11,0
22,10,23,12,0
22,11,23,1,0
22,11,23,2,0
22,11,23,4,0
22,11,23,6,0
22,11,23,7,0
22,11,23,8,0
22,11,23,10,0
22,11,23,11,1
22,11,23,12,0
22,12,23,1,0
22,12,23,2,0
22,12,23,4,0
22,12,23,6,0
22,12,23,7,0
22,12,23,8,0
22,12,23,10,0
22,12,23,11,0
22,12,23,12,1
23,1,24,1,1
23,1,24,2,0
23,1,24,4,0
23,1,24,6,0
23,1,24,7,0
23,1,24,10,0
23,1,24,11,0
23,1,24,12,0
23,1,24,13,0
23,1,24,14,0
23,2,24,1,0
23,2,24,2,1
23,2,24,4,0
23,2,24,6,0
23,2,24,7,0
23,2,24,10,0
23,2,24,11,0
23,2,24,12,0
23,2,24,13,0
23,2,24,14,0
23,4,24,1,0
23,4,24,2,0
23,4,24,4,1
23,4,24,6,0
23,4,24,7,0
23,4,24,10,0
23,4,24,11,0
23,4,24,12,0
23,4,24,13,0
23,4,24,14,0
23,6,24,1,0
23,6,24,2,0
23,6,24,4,0
23,6,24,6,1
23,6,24,7,0
23,6,24,10,0
23,6,24,11,0
23,6,24,12,0
23,6,24,13,0
23,6,24,14,0
23,7,24,1,0
23,7,24,2,0
23,7,24,4,0
23,7,24,6,0
23,7,24,7,1
23,7,24,10,0
23,7,24,11,0
23,7,24,12,0
23,7,24,13,0
23,7,24,14,0
23,8,24,1,0
23,8,24,2,0
23,8,24,4,0
23,8,24,6,0
23,8,24,7,0
23,8,24,10,0
23,8,24,11,0
23,8,24,12,0
23,8,24,13,0
23,8,24,14,0
23,10,24,1,0
23,10,24,2,0
23,10,24,4,0
23,10,24,6,0
23,10,24,7,0
23,10,24,10,1
23,10,24,11,0
23,10,24,12,0
23,10,24,13,0
23,10,24,14,0
23,11,24,1,0
23,11,24,2,0
23,11,24,4,0
23,11,24,6,0
23,11,24,7,0
23,11,24,10,0
23,11,24,11,1
23,11,24,12,0
23,11,24,13,0
23,11,24,14,0
23,12,24,1,0
23,12,24,2,0
23,12,24,4,0
23,12,24,6,0
23,12,24,7,0
23,12,24,10,0
23,12,24,11,0
23,12,24,12,1
23,12,24,13,0
23,12,24,14,0
24,1,25,1,1
24,1,25,2,0
24,1,25,4,0
24,1,25,6,0
24,1,25,7,0
24,1,25,11,0
24,1,25,12,0
24,1,25,13,0
24,1,25,14,0
24,1,25,15,0
24,1,25,16,0
24,2,25,1,0
24,2,25,2,1
24,2,25,4,0
24,2,25,6,0
24,2,25,7,0
24,2,25,11,0
24,2,25,12,0
24,2,25,13,0
24,2,25,14,0
24,2,25,15,0
24,2,25,16,0
24,4,25,1,0
24,4,25,2,0
24,4,25,4,1
24,4,25,6,0
24,4,25,7,0
24,4,25,11,0
24,4,25,12,0
24,4,25,13,0
24,4,25,14,0
24,4,25,15,0
24,4,25,16,0
24,6,25,1,0
24,6,25,2,0
24,6,25,4,0
24,6,25,6,1
24,6,25,7,0
24,6,25,11,0
24,6,25,12,0
24,6,25,13,0
24,6,25,14,0
24,6,25,15,0
24,6,25,16,0
24,7,25,1,0
24,7,25,2,0
24,7,25,4,0
24,7,25,6,0
24,7,25,7,1
24,7,25,11,0
24,7,25,12,0
24,7,25,13,0
24,7,25,14,0
24,7,25,15,0
24,7,25,16,0
24,10,25,1,0
24,10,25,2,0
24,10,25,4,0
24,10,25,6,0
24,10,25,7,0
24,10,25,11,0
24,10,25,12,0
24,10,25,13,0
24,10,25,14,0
24,10,25,15,0
24,10,25,16,0
24,11,25,1,0
24,11,25,2,0
24,11,25,4,0
24,11,25,6,0
24,11,25,7,0
24,11,25,11,1
24,11,25,12,0
24,11,25,13,0
24,11,25,14,0
24,11,25,15,0
24,11,25,16,0
24,12,25,1,0
24,12,25,2,0
24,12,25,4,0
24,12,25,6,0
24,12,25,7,0
24,12,25,11,0
24,12,25,12,1
24,12,25,13,0
24,12,25,14,0
24,12,25,15,0
24,12,25,16,0
24,13,25,1,0
24,13,25,2,0
24,13,25,4,0
24,13,25,6,0
24,13,25,7,0
24,13,25,11,0
24,13,25,12,0
24,13,25,13,1
24,13,25,14,0
24,13,25,15,0
24,13,25,16,0
24,14,25,1,0
24,14,25,2,0
24,14,25,4,0
24,14,25,6,0
24,14,25,7,0
24,14,25,11,0
24,14,25,12,0
24,14,25,13,0
24,14,25,14,1
24,14,25,15,0
24,14,25,16,0
25,1,26,1,1
25,1,26,2,0
25,1,26,4,0
25,1,26,6,0
25,1,26,7,0
25,1,26,11,0
25,1,26,12,0
25,1,26,13,0
25,1,26,14,0
25,1,26,15,0
25,1,26,16,0
25,2,26,1,0
25,2,26,2,1
25,2,26,4,0
25,2,26,6,0
25,2,26,7,0
25,2,26,11,0
25,2,26,12,0
25,2,26,13,0
25,2,26,14,0
25,2,26,15,0
25,2,26,16,0
25,4,26,1,0
25,4,26,2,0
25,4,26,4,1
25,4,26,6,0
25,4,26,7,0
25,4,26,11,0
25,4,26,12,0
25,4,26,13,0
25,4,26,14,0
25,4,26,15,0
25,4,26,16,0
25,6,26,1,0
25,6,26,2,0
25,6,26,4,0
25,6,26,6,1
25,6,26,7,0
25,6,26,11,0
25,6,26,12,0
25,6,26,13,0
25,6,26,14,0
25,6,26,15,0
25,6,26,16,0
25,7,26,1,0
25,7,26,2,0
25,7,26,4,0
25,7,26,6,0
25,7,26,7,1
25,7,26,11,0
25,7,26,12,0
25,7,26,13,0
25,7,26,14,0
25,7,26,15,0
25,7,26,16,0
25,11,26,1,0
25,11,26,2,0
25,11,26,4,0
25,11,26,6,0
25,11,26,7,0
25,11,26,11,1
25,11,26,12,0
25,11,26,13,0
25,11,26,14,0
25,11,26,15,0
25,11,26,16,0
25,12,26,1,0
25,12,26,2,0
25,12,26,4,0
25,12,26,6,0
25,12,26,7,0
25,12,26,11,0
25,12,26,12,1
25,12,26,13,0
25,12,26,14,0
25,12,26,15,0
25,12,26,16,0
25,13,26,1,0
25,13,26,2,0
25,13,26,4,0
25,13,26,6,0
25,13,26,7,0
25,13,26,11,0
25,13,26,12,0
25,13,26,13,1
25,13,26,14,0
25,13,26,15,0
25,13,26,16,0
25,14,26,1,0
25,14,26,2,0
25,14,26,4,0
25,14,26,6,0
25,14,26,7,0
25,14,26,11,0
25,14,26,12,0
25,14,26,13,0
25,14,26,14,1
25,14,26,15,0
25,14,26,16,0
25,15,26,1,0
25,15,26,2,0
25,15,26,4,0
25,15,26,6,0
25,15,26,7,0
25,15,26,11,0
25,15,26,12,0
25,15,26,13,0
25,15,26,14,0
25,15,26,15,1
25,15,26,16,0
25,16,26,1,0
25,16,26,2,0
25,16,26,4,0
25,16,26,6,0
25,16,26,7,0
25,16,26,11,0
25,16,26,12,0
25,16,26,13,0
25,16,26,14,0
25,16,26,15,0
25,16,26,16,1
26,1,27,1,1
26,1,27,2,0
26,1,27,4,0
26,1,27,6,0
26,1,27,7,0
26,1,27,11,0
26,1,27,12,0
26,1,27,13,0
26,1,27,14,0
26,1,27,15,0
26,1,27,16,0
26,2,27,1,0
26,2,27,2,1
26,2,27,4,0
26,2,27,6,0
26,2,27,7,0
26,2,27,11,0
26,2,27,12,0
26,2,27,13,0
26,2,27,14,0
26,2,27,15,0
26,2,27,16,0
26,4,27,1,0
26,4,27,2,0
26,4,27,4,1
26,4,27,6,0
26,4,27,7,0
26,4,27,11,0
26,4,27,12,0
26,4,27,13,0
26,4,27,14,0
26,4,27,15,0
26,4,27,16,0
26,6,27,1,0
26,6,27,2,0
26,6,27,4,0
26,6,27,6,1
26,6,27,7,0
26,6,27,11,0
26,6,27,12,0
26,6,27,13,0
26,6,27,14,0
26,6,27,15,0
26,6,27,16,0
26,7,27,1,0
26,7,27,2,0
26,7,27,4,0
26,7,27,6,0
26,7,27,7,1
26,7,27,11,0
26,7,27,12,0
26,7,27,13,0
26,7,27,14,0
26,7,27,15,0
26,7,27,16,0
26,11,27,1,0
26,11,27,2,0
26,11,27,4,0
26,11,27,6,0
26,11,27,7,0
26,11,27,11,1
26,11,27,12,0
26,11,27,13,0
26,11,27,14,0
26,11,27,15,0
26,11,27,16,0
26,12,27,1,0
26,12,27,2,0
26,12,27,4,0
26,12,27,6,0
26,12,27,7,0
26,12,27,11,0
26,12,27,12,1
26,12,27,13,0
26,12,27,14,0
26,12,27,15,0
26,12,27,16,0
26,13,27,1,0
26,13,27,2,0
26,13,27,4,0
26,13,27,6,0
26,13,27,7,0
26,13,27,11,0
26,13,27,12,0
26,13,27,13,1
26,13,27,14,0
26,13,27,15,0
26,13,27,16,0
26,14,27,1,0
26,14,27,2,0
26,14,27,4,0
26,14,27,6,0
26,14,27,7,0
26,14,27,11,0
26,14,27,12,0
26,14,27,13,0
26,14,27,14,1
26,14,27,15,0
26,14,27,16,0
26,15,27,1,0
26,15,27,2,0
26,15,27,4,0
26,15,27,6,0
26,15,27,7,0
26,15,27,11,0
26,15,27,12,0
26,15,27,13,0
26,15,27,14,0
26,15,27,15,1
26,15,27,16,0
26,16,27,1,0
26,16,27,2,0
26,16,27,4,0
26,16,27,6,0
26,16,27,7,0
26,16,27,11,0
26,16,27,12,0
26,16,27,13,0
26,16,27,14,0
26,16,27,15,0
26,16,27,16,1
27,1,28,2,0
27,1,28,4,0
27,1,28,6,0
27,1,28,7,0
27,1,28,11,0
27,1,28,12,0
27,1,28,13,0
27,1,28,14,0
27,1,28,15,0
27,1,28,16,0
27,1,28,17,0
27,1,28,18,0
27,2,28,2,1
27,2,28,4,0
27,2,28,6,0
27,2,28,7,0
27,2,28,11,0
27,2,28,12,0
27,2,28,13,0
27,2,28,14,0
27,2,28,15,0
27,2,28,16,0
27,2,28,17,0
27,2,28,18,0
27,4,28,2,0
27,4,28,4,1
27,4,28,6,0
27,4,28,7,0
27,4,28,11,0
27,4,28,12,0
27,4,28,13,0
27,4,28,14,0
27,4,28,15,0
27,4,28,16,0
27,4,28,17,0
27,4,28,18,0
27,6,28,2,0
27,6,28,4,0
27,6,28,6,1
27,6,28,7,0
27,6,28,11,0
27,6,28,12,0
27,6,28,13,0
27,6,28,14,0
27,6,28,15,0
27,6,28,16,0
27,6,28,17,0
27,6,28,18,0
27,7,28,2,0
27,7,28,4,0
27,7,28,6,0
27,7,28,7,1
27,7,28,11,0
27,7,28,12,0
27,7,28,13,0
27,7,28,14,0
27,7,28,15,0
27,7,28,16,0
27,7,28,17,0
27,7,28,18,0
27,11,28,2,0
27,11,28,4,0
27,11,28,6,0
27,11,28,7,0
27,11,28,11,1
27,11,28,12,0
27,11,28,13,0
27,11,28,14,0
27,11,28,15,0
27,11,28,16,0
27,11,28,17,0
27,11,28,18,0
27,12,28,2,0
27,12,28,4,0
27,12,28,6,0
27,12,28,7,0
27,12,28,11,0
27,12,28,12,1
27,12,28,13,0
27,12,28,14,0
27,12,28,15,0
27,12,28,16,0
27,12,28,17,0
27,12,28,18,0
27,13,28,2,0
27,13,28,4,0
27,13,28,6,0
27,13,28,7,0
27,13,28,11,0
27,13,28,12,0
27,13,28,13,1
27,13,28,14,0
27,13,28,15,0
27,13,28,16,0
27,13,28,17,0
27,13,28,18,0
27,14,28,2,0
27,14,28,4,0
27,14,28,6,0
27,14,28,7,0
27,14,28,11,0
27,14,28,12,0
27,14,28,13,0
27,14,28,14,1
27,14,28,15,0
27,14,28,16,0
27,14,28,17,0
27,14,28,18,0
27,15,28,2,0
27,15,28,4,0
27,15,28,6,0
27,15,28,7,0
27,15,28,11,0
27,15,28,12,0
27,15,28,13,0
27,15,28,14,0
27,15,28,15,1
27,15,28,16,0
27,15,28,17,0
27,15,28,18,0
27,16,28,2,0
27,16,28,4,0
27,16,28,6,0
27,16,28,7,0
27,16,28,11,0
27,16,28,12,0
27,16,28,13,0
27,16,28,14,0
27,16,28,15,0
27,16,28,16,1
27,16,28,17,0
27,16,28,18,0
28,2,29,4,0
28,2,29,6,0
28,2,29,7,0
28,2,29,11,0
28,2,29,12,0
28,2,29,13,0
28,2,29,14,0
28,2,29,15,0
28,2,29,16,0
28,2,29,17,0
28,2,29,18,0
28,2,29,19,0
28,2,29,20,0
28,4,29,4,1
28,4,29,6,0
28,4,29,7,0
28,4,29,11,0
28,4,29,12,0
28,4,29,13,0
28,4,29,14,0
28,4,29,15,0
28,4,29,16,0
28,4,29,17,0
28,4,29,18,0
28,4,29,19,0
28,4,29,20,0
28,6,29,4,0
28,6,29,6,1
28,6,29,7,0
28,6,29,11,0
28,6,29,12,0
28,6,29,13,0
28,6,29,14,0
28,6,29,15,0
28,6,29,16,0
28,6,29,17,0
28,6,29,18,0
28,6,29,19,0
28,6,29,20,0
28,7,29,4,0
28,7,29,6,0
28,7,29,7,1
28,7,29,11,0
28,7,29,12,0
28,7,29,13,0
28,7,29,14,0
28,7,29,15,0
28,7,29,16,0
28,7,29,17,0
28,7,29,18,0
28,7,29,19,0
28,7,29,20,0
28,11,29,4,0
28,11,29,6,0
28,11,29,7,0
28,11,29,11,1
28,11,29,12,0
28,11,29,13,0
28,11,29,14,0
28,11,29,15,0
28,11,29,16,0
28,11,29,17,0
28,11,29,18,0
28,11,29,19,0
28,11,29,20,0
28,12,29,4,0
28,12,29,6,0
28,12,29,7,0
28,12,29,11,0
28,12,29,12,1
28,12,29,13,0
28,12,29,14,0
28,12,29,15,0
28,12,29,16,0
28,12,29,17,0
28,12,29,18,0
28,12,29,19,0
28,12,29,20,0
28,13,29,4,0
28,13,29,6,0
28,13,29,7,0
28,13,29,11,0
28,13,29,12,0
28,13,29,13,1
28,13,29,14,0
28,13,29,15,0
28,13,29,16,0
28,13,29,17,0
28,13,29,18,0
28,13,29,19,0
28,13,29,20,0
28,14,29,4,0
28,14,29,6,0
28,14,29,7,0
28,14,29,11,0
28,14,29,12,0
28,14,29,13,0
28,14,29,14,1
28,14,29,15,0
28,14,29,16,0
28,14,29,17,0
28,14,29,18,0
28,14,29,19,0
28,14,29,20,0
28,15,29,4,0
28,15,29,6,0
28,15,29,7,0
28,15,29,11,0
28,15,29,12,0
28,15,29,13,0
28,15,29,14,0
28,15,29,15,1
28,15,29,16,0
28,15,29,17,0
28,15,29,18,0
28,15,29,19,0
28,15,29,20,0
28,16,29,4,0
28,16,29,6,0
28,16,29,7,0
28,16,29,11,0
28,16,29,12,0
28,16,29,13,0
28,16,29,14,0
28,16,29,15,0
28,16,29,16,1
28,16,29,17,0
28,16,29,18,0
28,16,29,19,0
28,16,29,20,0
28,17,29,4,0
28,17,29,6,0
28,17,29,7,0
28,17,29,11,0
28,17,29,12,0
28,17,29,13,0
28,17,29,14,0
28,17,29,15,0
28,17,29,16,0
28,17,29,17,1
28,17,29,18,0
28,17,29,19,0
28,17,29,20,0
28,18,29,4,0
28,18,29,6,0
28,18,29,7,0
28,18,29,11,0
28,18,29,12,0
28,18,29,13,0
28,18,29,14,0
28,18,29,15,0
28,18,29,16,0
28,18,29,17,0
28,18,29,18,1
28,18,29,19,0
28,18,29,20,0
29,4,30,4,1
29,4,30,6,0
29,4,30,7,0
29,4,30,11,0
29,4,30,12,0
29,4,30,13,0
29,4,30,14,0
29,4,30,15,0
29,4,30,16,0
29,4,30,17,0
29,4,30,18,0
29,4,30,19,0
29,4,30,20,0
29,6,30,4,0
29,6,30,6,1
29,6,30,7,0
29,6,30,11,0
29,6,30,12,0
29,6,30,13,0
29,6,30,14,0
29,6,30,15,0
29,6,30,16,0
29,6,30,17,0
29,6,30,18,0
29,6,30,19,0
29,6,30,20,0
29,7,30,4,0
29,7,30,6,0
29,7,30,7,1
29,7,30,11,0
29,7,30,12,0
29,7,30,13,0
29,7,30,14,0
29,7,30,15,0
29,7,30,16,0
29,7,30,17,0
29,7,30,18,0
29,7,30,19,0
29,7,30,20,0
29,11,30,4,0
29,11,30,6,0
29,11,30,7,0
29,11,30,11,1
29,11,30,12,0
29,11,30,13,0
29,11,30,14,0
29,11,30,15,0
29,11,30,16,0
29,11,30,17,0
29,11,30,18,0
29,11,30,19,0
29,11,30,20,0
29,12,30,4,0
29,12,30,6,0
29,12,30,7,0
29,12,30,11,0
29,12,30,12,1
29,12,30,13,0
29,12,30,14,0
29,12,30,15,0
29,12,30,16,0
29,12,30,17,0
29,12,30,18,0
29,12,30,19,0
29,12,30,20,0
29,13,30,4,0
29,13,30,6,0
29,13,30,7,0
29,13,30,11,0
29,13,30,12,0
29,13,30,13,1
29,13,30,14,0
29,13,30,15,0
29,13,30,16,0
29,13,30,17,0
29,13,30,18,0
29,13,30,19,0
29,13,30,20,0
29,14,30,4,0
29,14,30,6,0
29,14,30,7,0
29,14,30,11,0
29,14,30,12,0
29,14,30,13,0
29,14,30,14,1
29,14,30,15,0
29,14,30,16,0
29,14,30,17,0
29,14,30,18,0
29,14,30,19,0
29,14,30,20,0
29,15,30,4,0
29,15,30,6,0
29,15,30,7,0
29,15,30,11,0
29,15,30,12,0
29,15,30,13,0
29,15,30,14,0
29,15,30,15,1
29,15,30,16,0
29,15,30,17,0
29,15,30,18,0
29,15,30,19,0
29,15,30,20,0
29,16,30,4,0
29,16,30,6,0
29,16,30,7,0
29,16,30,11,0
29,16,30,12,0
29,16,30,13,0
29,16,30,14,0
29,16,30,15,0
29,16,30,16,1
29,16,30,17,0
29,16,30,18,0
29,16,30,19,0
29,16,30,20,0
29,17,30,4,0
29,17,30,6,0
29,17,30,7,0
29,17,30,11,0
29,17,30,12,0
29,17,30,13,0
29,17,30,14,0
29,17,30,15,0
29,17,30,16,0
29,17,30,17,1
29,17,30,18,0
29,17,30,19,0
29,17,30,20,0
29,18,30,4,0
29,18,30,6,0
29,18,30,7,0
29,18,30,11,0
29,18,30,12,0
29,18,30,13,0
29,18,30,14,0
29,18,30,15,0
29,18,30,16,0
29,18,30,17,0
29,18,30,18,1
29,18,30,19,0
29,18,30,20,0
29,19,30,4,0
29,19,30,6,0
29,19,30,7,0
29,19,30,11,0
29,19,30,12,0
29,19,30,13,0
29,19,30,14,0
29,19,30,15,0
29,19,30,16,0
29,19,30,17,0
29,19,30,18,0
29,19,30,19,1
29,19,30,20,0
29,20,30,4,0
29,20,30,6,0
29,20,30,7,0
29,20,30,11,0
29,20,30,12,0
29,20,30,13,0
29,20,30,14,0
29,20,30,15,0
29,20,30,16,0
29,20,30,17,0
29,20,30,18,0
29,20,30,19,0
29,20,30,20,1
30,4,31,4,1
30,4,31,6,0
30,4,31,7,0
30,4,31,11,0
30,4,31,12,0
30,4,31,13,0
30,4,31,14,0
30,4,31,15,0
30,4,31,16,0
30,4,31,17,0
30,4,31,18,0
30,4,31,19,0
30,4,31,20,0
30,6,31,4,0
30,6,31,6,1
30,6,31,7,0
30,6,31,11,0
30,6,31,12,0
30,6,31,13,0
30,6,31,14,0
30,6,31,15,0
30,6,31,16,0
30,6,31,17,0
30,6,31,18,0
30,6,31,19,0
30,6,31,20,0
30,7,31,4,0
30,7,31,6,0
30,7,31,7,1
30,7,31,11,0
30,7,31,12,0
30,7,31,13,0
30,7,31,14,0
30,7,31,15,0
30,7,31,16,0
30,7,31,17,0
30,7,31,18,0
30,7,31,19,0
30,7,31,20,0
30,11,31,4,0
30,11,31,6,0
30,11,31,7,0
30,11,31,11,1
30,11,31,12,0
30,11,31,13,0
30,11,31,14,0
30,11,31,15,0
30,11,31,16,0
30,11,31,17,0
30,11,31,18,0
30,11,31,19,0
30,11,31,20,0
30,12,31,4,0
30,12,31,6,0
30,12,31,7,0
30,12,31,11,0
30,12,31,12,1
30,12,31,13,0
30,12,31,14,0
30,12,31,15,0
30,12,31,16,0
30,12,31,17,0
30,12,31,18,0
30,12,31,19,0
30,12,31,20,0
30,13,31,4,0
30,13,31,6,0
30,13,31,7,0
30,13,31,11,0
30,13,31,12,0
30,13,31,13,1
30,13,31,14,0
30,13,31,15,0
30,13,31,16,0
30,13,31,17,0
30,13,31,18,0
30,13,31,19,0
30,13,31,20,0
30,14,31,4,0
30,14,31,6,0
30,14,31,7,0
30,14,31,11,0
30,14,31,12,0
30,14,31,13,0
30,14,31,14,1
30,14,31,15,0
30,14,31,16,0
30,14,31,17,0
30,14,31,18,0
30,14,31,19,0
30,14,31,20,0
30,15,31,4,0
30,15,31,6,0
30,15,31,7,0
30,15,31,11,0
30,15,31,12,0
30,15,31,13,0
30,15,31,14,0
30,15,31,15,1
30,15,31,16,0
30,15,31,17,0
30,15,31,18,0
30,15,31,19,0
30,15,31,20,0
30,16,31,4,0
30,16,31,6,0
30,16,31,7,0
30,16,31,11,0
30,16,31,12,0
30,16,31,13,0
30,16,31,14,0
30,16,31,15,0
30,16,31,16,1
30,16,31,17,0
30,16,31,18,0
30,16,31,19,0
30,16,31,20,0
30,17,31,4,0
30,17,31,6,0
30,17,31,7,0
30,17,31,11,0
30,17,31,12,0
30,17,31,13,0
30,17,31,14,0
30,17,31,15,0
30,17,31,16,0
30,17,31,17,1
30,17,31,18,0
30,17,31,19,0
30,17,31,20,0
30,18,31,4,0
30,18,31,6,0
30,18,31,7,0
30,18,31,11,0
30,18,31,12,0
30,18,31,13,0
30,18,31,14,0
30,18,31,15,0
30,18,31,16,0
30,18,31,17,0
30,18,31,18,1
30,18,31,19,0
30,18,31,20,0
30,19,31,4,0
30,19,31,6,0
30,19,31,7,0
30,19,31,11,0
30,19,31,12,0
30,19,31,13,0
30,19,31,14,0
30,19,31,15,0
30,19,31,16,0
30,19,31,17,0
30,19,31,18,0
30,19,31,19,1
30,19,31,20,0
30,20,31,4,0
30,20,31,6,0
30,20,31,7,0
30,20,31,11,0
30,20,31,12,0
30,20,31,13,0
30,20,31,14,0
30,20,31,15,0
30,20,31,16,0
30,20,31,17,0
30,20,31,18,0
30,20,31,19,0
30,20,31,20,1
31,4,32,4,1
31,4,32,6,0
31,4,32,7,0
31,4,32,11,0
31,4,32,12,0
31,4,32,13,0
31,4,32,14,0
31,4,32,15,0
31,4,32,16,0
31,4,32,17,0
31,4,32,18,0
31,4,32,19,0
31,4,32,20,0
31,6,32,4,0
31,6,32,6,1
31,6,32,7,0
31,6,32,11,0
31,6,32,12,0
31,6,32,13,0
31,6,32,14,0
31,6,32,15,0
31,6,32,16,0
31,6,32,17,0
31,6,32,18,0
31,6,32,19,0
31,6,32,20,0
31,7,32,4,0
31,7,32,6,0
31,7,32,7,1
31,7,32,11,0
31,7,32,12,0
31,7,32,13,0
31,7,32,14,0
31,7,32,15,0
31,7,32,16,0
31,7,32,17,0
31,7,32,18,0
31,7,32,19,0
31,7,32,20,0
31,11,32,4,0
31,11,32,6,0
31,11,32,7,0
31,11,32,11,1
31,11,32,12,0
31,11,32,13,0
31,11,32,14,0
31,11,32,15,0
31,11,32,16,0
31,11,32,17,0
31,11,32,18,0
31,11,32,19,0
31,11,32,20,0
31,12,32,4,0
31,12,32,6,0
31,12,32,7,0
31,12,32,11,0
31,12,32,12,1
31,12,32,13,0
31,12,32,14,0
31,12,32,15,0
31,12,32,16,0
31,12,32,17,0
31,12,32,18,0
31,12,32,19,0
31,12,32,20,0
31,13,32,4,0
31,13,32,6,0
31,13,32,7,0
31,13,32,11,0
31,13,32,12,0
31,13,32,13,1
31,13,32,14,0
31,13,32,15,0
31,13,32,16,0
31,13,32,17,0
31,13,32,18,0
31,13,32,19,0
31,13,32,20,0
31,14,32,4,0
31,14,32,6,0
31,14,32,7,0
31,14,32,11,0
31,14,32,12,0
31,14,32,13,0
31,14,32,14,1
31,14,32,15,0
31,14,32,16,0
31,14,32,17,0
31,14,32,18,0
31,14,32,19,0
31,14,32,20,0
31,15,32,4,0
31,15,32,6,0
31,15,32,7,0
31,15,32,11,0
31,15,32,12,0
31,15,32,13,0
31,15,32,14,0
31,15,32,15,1
31,15,32,16,0
31,15,32,17,0
31,15,32,18,0
31,15,32,19,0
31,15,32,20,0
31,16,32,4,0
31,16,32,6,0
31,16,32,7,0
31,16,32,11,0
31,16,32,12,0
31,16,32,13,0
31,16,32,14,0
31,16,32,15,0
31,16,32,16,1
31,16,32,17,0
31,16,32,18,0
31,16,32,19,0
31,16,32,20,0
31,17,32,4,0
31,17,32,6,0
31,17,32,7,0
31,17,32,11,0
31,17,32,12,0
31,17,32,13,0
31,17,32,14,0
31,17,32,15,0
31,17,32,16,0
31,17,32,17,1
31,17,32,18,0
31,17,32,19,0
31,17,32,20,0
31,18,32,4,0
31,18,32,6,0
31,18,32,7,0
31,18,32,11,0
31,18,32,12,0
31,18,32,13,0
31,18,32,14,0
31,18,32,15,0
31,18,32,16,0
31,18,32,17,0
31,18,32,18,1
31,18,32,19,0
31,18,32,20,0
31,19,32,4,0
31,19,32,6,0
31,19,32,7,0
31,19,32,11,0
31,19,32,12,0
31,19,32,13,0
31,19,32,14,0
31,19,32,15,0
31,19,32,16,0
31,19,32,17,0
31,19,32,18,0
31,19,32,19,1
31,19,32,20,0
31,20,32,4,0
31,20,32,6,0
31,20,32,7,0
31,20,32,11,0
31,20,32,12,0
31,20,32,13,0
31,20,32,14,0
31,20,32,15,0
31,20,32,16,0
31,20,32,17,0
31,20,32,18,0
31,20,32,19,0
31,20,32,20,1
32,4,33,4,1
32,4,33,6,0
32,4,33,7,0
